Project|Planning_Status_SL|Point-of-View|Data Load Cube Name
P21116836|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116837|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116838|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116839|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116840|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116841|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116842|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116843|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116844|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116845|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116846|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116847|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116848|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116849|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116850|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116851|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116852|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116853|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116854|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116855|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116856|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116857|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116858|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116859|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116860|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116861|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116862|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116863|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116864|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116865|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116866|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116867|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116868|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116869|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116870|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116871|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116908|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116909|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116997|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116998|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116999|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117000|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117015|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117016|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117017|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117018|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117019|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117020|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117021|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117027|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117028|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117029|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117030|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117046|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117097|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117098|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117099|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117100|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117109|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117117|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117126|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117127|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117132|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117156|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117157|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117158|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117161|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117166|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117178|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117179|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117181|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117182|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117183|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117184|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117185|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117186|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117187|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117188|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117189|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117190|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117212|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117224|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000005|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000006|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000007|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000008|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000013|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000014|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000015|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000016|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000017|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000023|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000027|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000031|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000032|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000033|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000034|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000035|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000062|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000124|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000125|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000129|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000130|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000153|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000154|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000170|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000181|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000183|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000188|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000189|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000190|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000251|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000252|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000297|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000298|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000299|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000300|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000301|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000302|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000303|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000304|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000305|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000306|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000372|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000373|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000379|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000386|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000390|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000432|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000506|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000507|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000508|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000509|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000510|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000511|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000512|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000513|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000514|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000515|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000525|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000526|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000638|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000639|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000640|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000641|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000642|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000643|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000644|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000645|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000646|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000647|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000648|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000649|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000650|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000651|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000652|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000653|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000654|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000655|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000656|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000657|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000658|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000659|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000660|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000661|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000662|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000663|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000664|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000665|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000666|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000667|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000668|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000669|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000670|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000671|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000672|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000673|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000674|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000675|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000676|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000783|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000793|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000794|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000795|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000796|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000797|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000798|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000799|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000801|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000802|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000803|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000804|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000805|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000806|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000807|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000808|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000809|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000810|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000811|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000812|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000813|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000814|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000815|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000816|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000817|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000818|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000819|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
